Time (Sec);S11;S12;S14;S26;S3;S38;S4;S5;S8;S40;S41;S42;S46;S47;S48;S53;S54;
3.000013960778287;991.087999999999;999.3357;995.8396000000001;996.6797;990.7039999999986;999.3357;990.8959999999988;999.3357;999.3357;999.3357;999.3357;996.9997000000001;999.3357;999.3357;996.6797;996.9997000000001;996.6797;
3.0000152902410204;991.087999999999;999.3357;995.8396000000001;996.6797;990.7039999999986;999.3357;990.8959999999988;999.3357;999.3357;999.3357;999.3357;996.9997000000001;999.3357;999.3357;996.6797;996.9996000000001;996.6797;
3.0000152902410204;991.087999999999;999.3357;995.8396000000001;996.6797;990.7039999999986;999.3357;990.8959999999988;999.3357;999.3357;999.3357;999.3357;996.9997000000001;999.3357;999.3357;996.6797;995.8396000000001;996.6797;
3.0000319711792436;991.087999999999;999.3357;995.8396000000001;996.6797;990.7039999999986;999.3357;990.8959999999988;999.3357;999.3357;999.3357;999.3357;996.9996000000001;999.3357;999.3357;996.6797;995.8396000000001;996.6797;
3.0000319711792436;991.087999999999;999.3357;995.8396000000001;996.6797;990.7039999999986;999.3357;990.8959999999988;999.3357;999.3357;999.3357;999.3357;995.8396000000001;999.3357;999.3357;996.6797;995.8396000000001;996.6797;
3.024937960778287;990.8559999999991;999.3357;995.8396000000001;996.6797;990.7039999999986;999.3357;990.8959999999988;999.3357;999.3357;999.3357;999.3357;995.8396000000001;999.3357;999.3357;996.6797;995.8396000000001;996.6797;
3.024937960778287;990.6239999999991;999.3357;995.8396000000001;996.6797;990.7039999999986;999.3357;990.8959999999988;999.3357;999.3357;999.3357;999.3357;995.8396000000001;999.3357;999.3357;996.6797;995.8396000000001;996.6797;
3.0249392902410204;990.3919999999991;999.3357;995.8396000000001;996.6797;990.7039999999986;999.3357;990.8959999999988;999.3357;999.3357;999.3357;999.3357;995.8396000000001;999.3357;999.3357;996.6797;995.8396000000001;996.6797;
3.9999999999999947;987.9679999999992;999.1196;995.8396000000001;995.5996;987.6799999999985;999.1196;987.8239999999988;999.1196;999.1196;999.1196;999.1196;995.8396000000001;999.1196;999.1196;995.5996;995.8396000000001;995.5996;
4.000004692446972;987.9679999999992;999.1196;995.8396000000001;995.5996;987.6799999999985;999.1196;987.8239999999988;999.1196;999.1196;999.1196;999.1196;995.8396000000001;999.1196;999.1196;995.5996;995.8395000000002;995.5996;
4.000004692446972;987.9679999999992;999.1196;995.8396000000001;995.5996;987.6799999999985;999.1196;987.8239999999988;999.1196;999.1196;999.1196;999.1196;995.8396000000001;999.1196;999.1196;995.5996;994.6795000000002;995.5996;
4.000018822509015;987.9679999999992;999.1196;995.8395000000002;995.5996;987.6799999999985;999.1196;987.8239999999988;999.1196;999.1196;999.1196;999.1196;995.8396000000001;999.1196;999.1196;995.5996;994.6795000000002;995.5996;
4.000018822509015;987.9679999999992;999.1196;994.6795000000002;995.5996;987.6799999999985;999.1196;987.8239999999988;999.1196;999.1196;999.1196;999.1196;995.8396000000001;999.1196;999.1196;995.5996;994.6795000000002;995.5996;
4.000037013229846;987.9679999999992;999.1196;994.6795000000002;995.5996;987.6799999999985;999.1196;987.8239999999988;999.1196;999.1196;999.1196;999.1196;995.8395000000002;999.1196;999.1196;995.5996;994.6795000000002;995.5996;
4.000037013229846;987.9679999999992;999.1196;994.6795000000002;995.5996;987.6799999999985;999.1196;987.8239999999988;999.1196;999.1196;999.1196;999.1196;994.6795000000002;999.1196;999.1196;995.5996;994.6795000000002;995.5996;
4.024928692446973;987.7359999999992;999.1196;994.6795000000002;995.5996;987.6799999999985;999.1196;987.8239999999988;999.1196;999.1196;999.1196;999.1196;994.6795000000002;999.1196;999.1196;995.5996;994.6795000000002;995.5996;
4.024928692446973;987.5039999999992;999.1196;994.6795000000002;995.5996;987.6799999999985;999.1196;987.8239999999988;999.1196;999.1196;999.1196;999.1196;994.6795000000002;999.1196;999.1196;995.5996;994.6795000000002;995.5996;
4.024942822509016;987.2719999999993;999.1196;994.6795000000002;995.5996;987.6799999999985;999.1196;987.8239999999988;999.1196;999.1196;999.1196;999.1196;994.6795000000002;999.1196;999.1196;995.5996;994.6795000000002;995.5996;
4.999994094652925;984.8479999999993;998.9035;994.6795000000002;994.5195;984.6559999999984;998.9035;984.7519999999988;998.9035;998.9035;998.9035;998.9035;994.6795000000002;998.9035;998.9035;994.5195;994.6794000000002;994.5195;
4.999994094652925;984.8479999999993;998.9035;994.6795000000002;994.5195;984.6559999999984;998.9035;984.7519999999988;998.9035;998.9035;998.9035;998.9035;994.6795000000002;998.9035;998.9035;994.5195;993.5194000000002;994.5195;
4.999999999999992;984.8479999999993;998.9035;994.6795000000002;994.5195;984.6559999999984;998.9035;984.7519999999988;998.9035;998.9035;998.9035;998.9035;994.6795000000002;998.9035;998.9035;994.5195;993.5194000000002;994.5195;
5.000023684239744;984.8479999999993;998.9035;994.6794000000002;994.5195;984.6559999999984;998.9035;984.7519999999988;998.9035;998.9035;998.9035;998.9035;994.6795000000002;998.9035;998.9035;994.5195;993.5194000000002;994.5195;
5.000023684239744;984.8479999999993;998.9035;993.5194000000002;994.5195;984.6559999999984;998.9035;984.7519999999988;998.9035;998.9035;998.9035;998.9035;994.6795000000002;998.9035;998.9035;994.5195;993.5194000000002;994.5195;
5.000042055280448;984.8479999999993;998.9035;993.5194000000002;994.5195;984.6559999999984;998.9035;984.7519999999988;998.9035;998.9035;998.9035;998.9035;994.6794000000002;998.9035;998.9035;994.5195;993.5194000000002;994.5195;
5.000042055280448;984.8479999999993;998.9035;993.5194000000002;994.5195;984.6559999999984;998.9035;984.7519999999988;998.9035;998.9035;998.9035;998.9035;993.5194000000002;998.9035;998.9035;994.5195;993.5194000000002;994.5195;
5.024918094652924;984.6159999999993;998.9035;993.5194000000002;994.5195;984.6559999999984;998.9035;984.7519999999988;998.9035;998.9035;998.9035;998.9035;993.5194000000002;998.9035;998.9035;994.5195;993.5194000000002;994.5195;
5.024918094652924;984.3839999999993;998.9035;993.5194000000002;994.5195;984.6559999999984;998.9035;984.7519999999988;998.9035;998.9035;998.9035;998.9035;993.5194000000002;998.9035;998.9035;994.5195;993.5194000000002;994.5195;
5.024947684239743;984.1519999999994;998.9035;993.5194000000002;994.5195;984.6559999999984;998.9035;984.7519999999988;998.9035;998.9035;998.9035;998.9035;993.5194000000002;998.9035;998.9035;994.5195;993.5194000000002;994.5195;
5.999983496858878;981.7279999999994;998.6874;993.5194000000002;993.4394;981.6319999999982;998.6874;981.6799999999988;998.6874;998.6874;998.6874;998.6874;993.5194000000002;998.6874;998.6874;993.4394;993.5193000000003;993.4394;
5.999983496858878;981.7279999999994;998.6874;993.5194000000002;993.4394;981.6319999999982;998.6874;981.6799999999988;998.6874;998.6874;998.6874;998.6874;993.5194000000002;998.6874;998.6874;993.4394;992.3593000000003;993.4394;
5.999999999999989;981.7279999999994;998.6874;993.5194000000002;993.4394;981.6319999999982;998.6874;981.6799999999988;998.6874;998.6874;998.6874;998.6874;993.5194000000002;998.6874;998.6874;993.4394;992.3593000000003;993.4394;
6.000028545970473;981.7279999999994;998.6874;993.5193000000003;993.4394;981.6319999999982;998.6874;981.6799999999988;998.6874;998.6874;998.6874;998.6874;993.5194000000002;998.6874;998.6874;993.4394;992.3593000000003;993.4394;
6.000028545970473;981.7279999999994;998.6874;992.3593000000003;993.4394;981.6319999999982;998.6874;981.6799999999988;998.6874;998.6874;998.6874;998.6874;993.5194000000002;998.6874;998.6874;993.4394;992.3593000000003;993.4394;
6.000047097331052;981.7279999999994;998.6874;992.3593000000003;993.4394;981.6319999999982;998.6874;981.6799999999988;998.6874;998.6874;998.6874;998.6874;993.5193000000003;998.6874;998.6874;993.4394;992.3593000000003;993.4394;
6.000047097331052;981.7279999999994;998.6874;992.3593000000003;993.4394;981.6319999999982;998.6874;981.6799999999988;998.6874;998.6874;998.6874;998.6874;992.3593000000003;998.6874;998.6874;993.4394;992.3593000000003;993.4394;
6.024907496858877;981.4959999999994;998.6874;992.3593000000003;993.4394;981.6319999999982;998.6874;981.6799999999988;998.6874;998.6874;998.6874;998.6874;992.3593000000003;998.6874;998.6874;993.4394;992.3593000000003;993.4394;
6.024907496858877;981.2639999999994;998.6874;992.3593000000003;993.4394;981.6319999999982;998.6874;981.6799999999988;998.6874;998.6874;998.6874;998.6874;992.3593000000003;998.6874;998.6874;993.4394;992.3593000000003;993.4394;
6.024952545970472;981.0319999999995;998.6874;992.3593000000003;993.4394;981.6319999999982;998.6874;981.6799999999988;998.6874;998.6874;998.6874;998.6874;992.3593000000003;998.6874;998.6874;993.4394;992.3593000000003;993.4394;
6.999972899064832;978.6079999999995;998.4713;992.3593000000003;992.3593;978.6079999999981;998.4713;978.6079999999988;998.4713;998.4713;998.4713;998.4713;992.3593000000003;998.4713;998.4713;992.3593;992.3592000000003;992.3593;
6.999972899064832;978.6079999999995;998.4713;992.3593000000003;992.3593;978.6079999999981;998.4713;978.6079999999988;998.4713;998.4713;998.4713;998.4713;992.3593000000003;998.4713;998.4713;992.3593;991.1992000000004;992.3593;
6.9999999999999885;978.6079999999995;998.4713;992.3593000000003;992.3593;978.6079999999981;998.4713;978.6079999999988;998.4713;998.4713;998.4713;998.4713;992.3593000000003;998.4713;998.4713;992.3593;991.1992000000004;992.3593;
7.000033407701203;978.6079999999995;998.4713;992.3592000000003;992.3593;978.6079999999981;998.4713;978.6079999999988;998.4713;998.4713;998.4713;998.4713;992.3593000000003;998.4713;998.4713;992.3593;991.1992000000004;992.3593;
7.000033407701203;978.6079999999995;998.4713;991.1592000000003;992.3593;978.6079999999981;998.4713;978.6079999999988;998.4713;998.4713;998.4713;998.4713;992.3593000000003;998.4713;998.4713;992.3593;991.1992000000004;992.3593;
7.000052139381657;978.6079999999995;998.4713;991.1592000000003;992.3593;978.6079999999981;998.4713;978.6079999999988;998.4713;998.4713;998.4713;998.4713;992.3592000000003;998.4713;998.4713;992.3593;991.1992000000004;992.3593;
7.000052139381657;978.6079999999995;998.4713;991.1592000000003;992.3593;978.6079999999981;998.4713;978.6079999999988;998.4713;998.4713;998.4713;998.4713;991.1592000000003;998.4713;998.4713;992.3593;991.1992000000004;992.3593;
7.0248968990648315;978.3759999999995;998.4713;991.1592000000003;992.3593;978.6079999999981;998.4713;978.6079999999988;998.4713;998.4713;998.4713;998.4713;991.1592000000003;998.4713;998.4713;992.3593;991.1992000000004;992.3593;
7.0248968990648315;978.1439999999996;998.4713;991.1592000000003;992.3593;978.6079999999981;998.4713;978.6079999999988;998.4713;998.4713;998.4713;998.4713;991.1592000000003;998.4713;998.4713;992.3593;991.1992000000004;992.3593;
7.026046741034536;977.9039999999995;998.4713;991.1592000000003;992.3593;978.6079999999981;998.4713;978.6079999999988;998.4713;998.4713;998.4713;998.4713;991.1592000000003;998.4713;998.4713;992.3593;991.1992000000004;992.3593;
7.999962301270783;975.3919999999991;998.2472;991.1592000000003;991.2392;975.5039999999976;998.2472;975.4479999999984;998.2552000000001;998.2552000000001;998.2472;998.2472;991.1592000000003;998.2472;998.2472;991.2392;991.1991000000004;991.2392;
7.999962301270783;975.3919999999991;998.2472;991.1592000000003;991.2392;975.5039999999976;998.2472;975.4479999999984;998.2552000000001;998.2552000000001;998.2472;998.2472;991.1592000000003;998.2472;998.2472;991.2392;989.9991000000003;991.2392;
7.999999999999984;975.3919999999991;998.2472;991.1592000000003;991.2392;975.5039999999976;998.2472;975.4479999999984;998.2552000000001;998.2552000000001;998.2472;998.2472;991.1592000000003;998.2472;998.2472;991.2392;989.9991000000003;991.2392;
8.00003826943193;975.3919999999991;998.2472;991.1591000000003;991.2392;975.5039999999976;998.2472;975.4479999999984;998.2552000000001;998.2552000000001;998.2472;998.2472;991.1592000000003;998.2472;998.2472;991.2392;989.9991000000003;991.2392;
8.00003826943193;975.3919999999991;998.2472;989.9991000000003;991.2392;975.5039999999976;998.2472;975.4479999999984;998.2552000000001;998.2552000000001;998.2472;998.2472;991.1592000000003;998.2472;998.2472;991.2392;989.9991000000003;991.2392;
8.000057181432258;975.3919999999991;998.2472;989.9991000000003;991.2392;975.5039999999976;998.2472;975.4479999999984;998.2552000000001;998.2552000000001;998.2472;998.2472;991.1591000000003;998.2472;998.2472;991.2392;989.9991000000003;991.2392;
8.000057181432258;975.3919999999991;998.2472;989.9991000000003;991.2392;975.5039999999976;998.2472;975.4479999999984;998.2552000000001;998.2552000000001;998.2472;998.2472;989.9991000000003;998.2472;998.2472;991.2392;989.9991000000003;991.2392;
8.02496226943193;974.9199999999992;998.2472;989.9991000000003;991.2392;975.5039999999976;998.2472;975.4479999999984;998.2552000000001;998.2552000000001;998.2472;998.2472;989.9991000000003;998.2472;998.2472;991.2392;989.9991000000003;991.2392;
8.024981181432258;974.6879999999992;998.2472;989.9991000000003;991.2392;975.5039999999976;998.2472;975.4479999999984;998.2552000000001;998.2552000000001;998.2472;998.2472;989.9991000000003;998.2472;998.2472;991.2392;989.9991000000003;991.2392;
8.025975634604116;974.4479999999992;998.2472;989.9991000000003;991.2392;975.5039999999976;998.2472;975.4479999999984;998.2552000000001;998.2552000000001;998.2472;998.2472;989.9991000000003;998.2472;998.2472;991.2392;989.9991000000003;991.2392;
