Time (Sec);S11;S12;S14;S26;S3;S38;S4;S40;S41;S42;S46;S47;S48;S5;S8;
0.0;10000.0;9999.9999;9999.9999;9999.9999;10000.0;9999.9999;10000.0;9999.9999;9999.9999;9999.9999;9999.9999;9999.9999;9999.9999;9999.9999;9999.9999;
1.0;9999.384000000002;9999.911900000001;9999.5599;9999.5599;9999.384000000002;9999.911900000001;9999.824;9999.911900000001;9999.911900000001;9999.5599;9999.911900000001;9999.911900000001;9999.5599;9999.911900000001;9999.911900000001;
1.9999999999999998;9999.296000000002;9999.911900000001;9999.5599;9999.5599;9999.296000000002;9999.911900000001;9999.648000000001;9999.911900000001;9999.911900000001;9999.5599;9999.911900000001;9999.911900000001;9999.5599;9999.911900000001;9999.911900000001;
2.999822283707058;9999.208000000002;9999.911900000001;9999.5598;9999.5599;9999.208000000002;9999.911900000001;9999.472000000002;9999.911900000001;9999.911900000001;9999.5599;9999.911900000001;9999.911900000001;9999.5599;9999.911900000001;9999.911900000001;
2.999822283707058;9999.208000000002;9999.911900000001;9999.1198;9999.5599;9999.208000000002;9999.911900000001;9999.472000000002;9999.911900000001;9999.911900000001;9999.5599;9999.911900000001;9999.911900000001;9999.5599;9999.911900000001;9999.911900000001;
3.999999999999999;9998.944000000003;9999.911900000001;9999.1198;9999.1198;9998.944000000003;9999.911900000001;9999.296000000002;9999.911900000001;9999.911900000001;9999.1198;9999.911900000001;9999.911900000001;9999.1198;9999.911900000001;9999.911900000001;
4.999999999999998;9998.856000000003;9999.911900000001;9999.1198;9999.1198;9998.856000000003;9999.911900000001;9999.120000000003;9999.911900000001;9999.911900000001;9999.1198;9999.911900000001;9999.911900000001;9999.1198;9999.911900000001;9999.911900000001;
5.005238926630498;9998.856000000003;9999.911900000001;9999.1198;9999.1198;9998.856000000003;9999.911900000001;9999.120000000003;9999.911900000001;9999.911900000001;9999.1198;9999.911900000001;9999.911900000001;9999.1198;9999.911900000001;9999.911900000001;
5.999803653845789;9998.768000000004;9999.911900000001;9999.1198;9999.1198;9998.768000000004;9999.911900000001;9998.944000000003;9999.911900000001;9999.911900000001;9999.1198;9999.911900000001;9999.911900000001;9999.119700000001;9999.911900000001;9999.911900000001;
6.999999999999997;9998.504000000004;9999.911900000001;9998.6797;9998.6797;9998.504000000004;9999.911900000001;9998.768000000004;9999.911900000001;9999.911900000001;9998.6797;9999.911900000001;9999.911900000001;9998.6797;9999.911900000001;9999.911900000001;
7.005188063965488;9998.504000000004;9999.911900000001;9998.6797;9998.6797;9998.504000000004;9999.911900000001;9998.768000000004;9999.911900000001;9999.911900000001;9998.6797;9999.911900000001;9999.911900000001;9998.6797;9999.911900000001;9999.911900000001;
7.999999999999997;9998.416000000005;9999.911900000001;9998.6797;9998.6797;9998.416000000005;9999.911900000001;9998.592000000004;9999.911900000001;9999.911900000001;9998.6797;9999.911900000001;9999.911900000001;9998.6797;9999.911900000001;9999.911900000001;
8.999735511955421;9998.328000000005;9999.911900000001;9998.6797;9998.6797;9998.328000000005;9999.911900000001;9998.416000000005;9999.911900000001;9999.911900000001;9998.6797;9999.911900000001;9999.911900000001;9998.679600000001;9999.911900000001;9999.911900000001;
9.99989355597355;9998.064000000006;9999.911900000001;9998.2396;9998.2396;9998.064000000006;9999.911800000002;9998.240000000005;9999.911900000001;9999.911900000001;9998.2396;9999.911900000001;9999.911900000001;9998.2396;9999.911900000001;9999.911900000001;
9.99989355597355;9998.064000000006;9999.911900000001;9998.2396;9998.2396;9998.064000000006;9999.823800000002;9998.240000000005;9999.911900000001;9999.911900000001;9998.2396;9999.911900000001;9999.911900000001;9998.2396;9999.911900000001;9999.911900000001;
11.0;9997.712000000007;9999.823800000002;9998.2396;9998.2396;9997.888000000006;9999.823800000002;9998.064000000006;9999.823800000002;9999.911900000001;9998.2396;9999.911900000001;9999.911900000001;9998.2396;9999.911900000001;9999.823800000002;
11.999667370065058;9997.624000000007;9999.823800000002;9998.2396;9998.2396;9997.800000000007;9999.823800000002;9997.888000000006;9999.823800000002;9999.911900000001;9998.2396;9999.911900000001;9999.911900000001;9998.239500000001;9999.911900000001;9999.823800000002;
11.999667370065058;9997.624000000007;9999.823800000002;9998.2396;9998.2396;9997.800000000007;9999.823800000002;9997.888000000006;9999.823800000002;9999.911900000001;9998.2396;9999.911900000001;9999.911900000001;9997.799500000001;9999.911900000001;9999.823800000002;
13.0;9997.360000000008;9999.823800000002;9997.799500000001;9997.799500000001;9997.536000000007;9999.823800000002;9997.712000000007;9999.823800000002;9999.911900000001;9997.799500000001;9999.911900000001;9999.911900000001;9997.799500000001;9999.911900000001;9999.823800000002;
13.999999999999998;9997.272000000008;9999.823800000002;9997.799500000001;9997.799500000001;9997.448000000008;9999.823800000002;9997.536000000007;9999.823800000002;9999.911900000001;9997.799500000001;9999.911900000001;9999.911900000001;9997.799500000001;9999.911900000001;9999.823800000002;
14.005010044637961;9997.272000000008;9999.823800000002;9997.799500000001;9997.799500000001;9997.448000000008;9999.823800000002;9997.536000000007;9999.823800000002;9999.911900000001;9997.799500000001;9999.911900000001;9999.911900000001;9997.799500000001;9999.911900000001;9999.823800000002;
14.99959922817469;9997.184000000008;9999.823800000002;9997.799500000001;9997.799500000001;9997.360000000008;9999.823800000002;9997.360000000008;9999.823800000002;9999.911900000001;9997.799500000001;9999.911900000001;9999.911900000001;9997.799400000002;9999.911900000001;9999.823800000002;
16.0;9996.92000000001;9999.823800000002;9997.359400000001;9997.359400000001;9997.096000000009;9999.823800000002;9997.184000000008;9999.823800000002;9999.911900000001;9997.359400000001;9999.911900000001;9999.911900000001;9997.359400000001;9999.911900000001;9999.823800000002;
17.0;9996.83200000001;9999.823800000002;9997.359400000001;9997.359400000001;9997.008000000009;9999.823800000002;9997.008000000009;9999.823800000002;9999.911900000001;9997.359400000001;9999.911900000001;9999.911900000001;9997.359400000001;9999.911900000001;9999.823800000002;
17.00493375064045;9996.83200000001;9999.823800000002;9997.359400000001;9997.359400000001;9997.008000000009;9999.823800000002;9997.008000000009;9999.823800000002;9999.911900000001;9997.359400000001;9999.911900000001;9999.911900000001;9997.359400000001;9999.911900000001;9999.823800000002;
17.999525540986685;9996.74400000001;9999.823800000002;9997.359400000001;9997.359400000001;9997.008000000009;9999.823800000002;9996.92000000001;9999.823800000002;9999.911900000001;9997.359300000002;9999.911900000001;9999.911900000001;9997.359400000001;9999.911900000001;9999.823800000002;
19.000000000000004;9996.48000000001;9999.823800000002;9996.919300000001;9996.919300000001;9996.74400000001;9999.823800000002;9996.74400000001;9999.823800000002;9999.911900000001;9996.919300000001;9999.911900000001;9999.911900000001;9996.919300000001;9999.911900000001;9999.823800000002;
19.004821654951822;9996.48000000001;9999.823800000002;9996.919300000001;9996.919300000001;9996.74400000001;9999.823800000002;9996.74400000001;9999.823800000002;9999.911900000001;9996.919300000001;9999.911900000001;9999.911900000001;9996.919300000001;9999.911900000001;9999.823800000002;
19.999856666328615;9996.39200000001;9999.823800000002;9996.919300000001;9996.919300000001;9996.65600000001;9999.823800000002;9996.56800000001;9999.823700000003;9999.911900000001;9996.919300000001;9999.911900000001;9999.911900000001;9996.919300000001;9999.911900000001;9999.823800000002;
20.999414679154285;9996.040000000012;9999.735700000003;9996.919300000001;9996.919300000001;9996.48000000001;9999.735700000003;9996.39200000001;9999.735700000003;9999.911900000001;9996.919200000002;9999.911900000001;9999.911900000001;9996.919300000001;9999.911900000001;9999.735700000003;
21.000000000000007;9996.040000000012;9999.735700000003;9996.919300000001;9996.919300000001;9996.48000000001;9999.735700000003;9996.39200000001;9999.735700000003;9999.911900000001;9996.479200000002;9999.911900000001;9999.911900000001;9996.479200000002;9999.911900000001;9999.735700000003;
22.0;9995.776000000013;9999.735700000003;9996.479200000002;9996.479200000002;9996.216000000011;9999.735700000003;9996.216000000011;9999.735700000003;9999.911900000001;9996.479200000002;9999.911900000001;9999.911900000001;9996.479200000002;9999.911900000001;9999.735700000003;
23.0;9995.688000000013;9999.735700000003;9996.479200000002;9996.479200000002;9996.128000000012;9999.735700000003;9996.040000000012;9999.735700000003;9999.911900000001;9996.479200000002;9999.911900000001;9999.911900000001;9996.479200000002;9999.911900000001;9999.735700000003;
23.999303817321877;9995.600000000013;9999.735700000003;9996.479200000002;9996.479200000002;9996.128000000012;9999.735700000003;9995.952000000012;9999.735700000003;9999.911900000001;9996.479100000002;9999.911900000001;9999.911900000001;9996.479200000002;9999.911900000001;9999.735700000003;
23.999303817321877;9995.600000000013;9999.735700000003;9996.479200000002;9996.479200000002;9996.128000000012;9999.735700000003;9995.952000000012;9999.735700000003;9999.911900000001;9996.039100000002;9999.911900000001;9999.911900000001;9996.479200000002;9999.911900000001;9999.735700000003;
25.0;9995.336000000014;9999.735700000003;9996.039100000002;9996.039100000002;9995.864000000012;9999.735700000003;9995.776000000013;9999.735700000003;9999.911900000001;9996.039100000002;9999.911900000001;9999.911900000001;9996.039100000002;9999.911900000001;9999.735700000003;
26.0;9995.248000000014;9999.735700000003;9996.039100000002;9996.039100000002;9995.776000000013;9999.735700000003;9995.600000000013;9999.735700000003;9999.911900000001;9996.039100000002;9999.911900000001;9999.911900000001;9996.039100000002;9999.911900000001;9999.735700000003;
26.00465993983858;9995.248000000014;9999.735700000003;9996.039100000002;9996.039100000002;9995.776000000013;9999.735700000003;9995.600000000013;9999.735700000003;9999.911900000001;9996.039100000002;9999.911900000001;9999.911900000001;9996.039100000002;9999.911900000001;9999.735700000003;
26.99919295548947;9995.160000000014;9999.735700000003;9996.039100000002;9996.039100000002;9995.776000000013;9999.735700000003;9995.512000000013;9999.735700000003;9999.911900000001;9996.039000000002;9999.911900000001;9999.911900000001;9996.039100000002;9999.911900000001;9999.735700000003;
28.0;9994.896000000015;9999.735700000003;9995.599000000002;9995.599000000002;9995.512000000013;9999.735700000003;9995.336000000014;9999.735700000003;9999.911900000001;9995.599000000002;9999.911900000001;9999.911900000001;9995.599000000002;9999.911900000001;9999.735700000003;
28.00461722928072;9994.896000000015;9999.735700000003;9995.599000000002;9995.599000000002;9995.512000000013;9999.735700000003;9995.336000000014;9999.735700000003;9999.911900000001;9995.599000000002;9999.911900000001;9999.911900000001;9995.599000000002;9999.911900000001;9999.735700000003;
28.999999999999996;9994.808000000015;9999.735700000003;9995.599000000002;9995.599000000002;9995.424000000014;9999.735700000003;9995.160000000014;9999.735700000003;9999.911900000001;9995.599000000002;9999.911900000001;9999.911900000001;9995.599000000002;9999.911900000001;9999.735700000003;
29.999082093657062;9994.720000000016;9999.735700000003;9995.599000000002;9995.599000000002;9995.424000000014;9999.735700000003;9995.072000000015;9999.735700000003;9999.911900000001;9995.598900000003;9999.911900000001;9999.911900000001;9995.599000000002;9999.911900000001;9999.735700000003;
30.99999999999999;9994.192000000017;9999.647600000004;9995.158900000002;9995.158900000002;9995.072000000015;9999.647600000004;9994.896000000015;9999.647600000004;9999.911900000001;9995.158900000002;9999.911900000001;9999.911900000001;9995.158900000002;9999.911900000001;9999.647600000004;
31.00454908739034;9994.192000000017;9999.647600000004;9995.158900000002;9995.158900000002;9995.072000000015;9999.647600000004;9994.896000000015;9999.647600000004;9999.911900000001;9995.158900000002;9999.911900000001;9999.911900000001;9995.158900000002;9999.911900000001;9999.647600000004;
31.999999999999993;9994.104000000018;9999.647600000004;9995.158900000002;9995.158900000002;9994.984000000015;9999.647600000004;9994.720000000016;9999.647600000004;9999.911900000001;9995.158900000002;9999.911900000001;9999.911900000001;9995.158900000002;9999.911900000001;9999.647600000004;
