Time (Sec);S11;S12;S14;S26;S3;S38;S4;S40;S41;S42;S46;S47;S48;S5;S53;S54;S8;
0.0;1000.0;1000.0;999.9999;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;999.9999;1000.0;1000.0;1000.0;1000.0;999.9999;1000.0;1000.0;
0.9999760839164338;997.4399999999994;999.7759;999.3598000000001;998.8799;996.8959999999995;999.7759;997.1679999999994;999.7759;999.7759;999.3599;999.7759;999.7759;998.8799;999.7839;999.3599;998.8799;999.7839;
0.9999760839164338;997.4399999999994;999.7759;998.1598;998.8799;996.8959999999995;999.7759;997.1679999999994;999.7759;999.7759;999.3599;999.7759;999.7759;998.8799;999.7839;999.3599;998.8799;999.7839;
0.9999843144779806;997.4399999999994;999.7759;998.1598;998.8799;996.8959999999995;999.7759;997.1679999999994;999.7759;999.7759;999.3599;999.7759;999.7759;998.8799;999.7839;999.3598000000001;998.8799;999.7839;
0.9999843144779806;997.4399999999994;999.7759;998.1598;998.8799;996.8959999999995;999.7759;997.1679999999994;999.7759;999.7759;999.3599;999.7759;999.7759;998.8799;999.7839;998.1598;998.8799;999.7839;
0.9999951711500948;997.4399999999994;999.7759;998.1598;998.8799;996.8959999999995;999.7759;997.1679999999994;999.7759;999.7759;999.3598000000001;999.7759;999.7759;998.8799;999.7839;998.1598;998.8799;999.7839;
0.9999951711500948;997.4399999999994;999.7759;998.1598;998.8799;996.8959999999995;999.7759;997.1679999999994;999.7759;999.7759;998.1598;999.7759;999.7759;998.8799;999.7839;998.1598;998.8799;999.7839;
0.9999999999999999;997.4399999999994;999.7759;998.1598;998.8799;996.8959999999995;999.7759;997.1679999999994;999.7759;999.7759;998.1598;999.7759;999.7759;998.8799;999.7839;998.1598;998.8799;999.7839;
1.0259894172497672;997.1999999999994;999.7759;998.1598;998.8799;996.8959999999995;999.7759;997.1679999999994;999.7759;999.7759;998.1598;999.7759;999.7759;998.8799;999.7839;998.1598;998.8799;999.7839;
1.0259894172497672;996.9599999999994;999.7759;998.1598;998.8799;996.8959999999995;999.7759;997.1679999999994;999.7759;999.7759;998.1598;999.7759;999.7759;998.8799;999.7839;998.1598;998.8799;999.7839;
1.025997647811314;996.7199999999993;999.7759;998.1598;998.8799;996.8959999999995;999.7759;997.1679999999994;999.7759;999.7759;998.1598;999.7759;999.7759;998.8799;999.7839;998.1598;998.8799;999.7839;
