timestamp,sensor_data
2021-05-09 09:48:00,5.0
2021-05-09 09:49:00,8.0
2021-05-09 09:50:00,8.0
2021-05-09 09:51:00,5.0
2021-05-09 09:52:00,12.0
2021-05-09 09:53:00,8.0
2021-05-09 09:54:00,17.0
2021-05-09 09:55:00,14.0
2021-05-09 09:56:00,10.0
2021-05-09 09:57:00,12.0
2021-05-09 09:58:00,21.0
2021-05-09 09:59:00,20.0
2021-05-09 10:00:00,20.0
2021-05-09 10:01:00,18.0
2021-05-09 10:02:00,30.0
2021-05-09 10:03:00,20.0
2021-05-09 10:04:00,13.0
2021-05-09 10:05:00,30.0
2021-05-09 10:06:00,40.0
2021-05-09 10:07:00,47.0
2021-05-09 10:08:00,71.0
2021-05-09 10:09:00,78.0
2021-05-09 10:10:00,68.0
2021-05-09 10:11:00,58.0
2021-05-09 10:12:00,70.0
2021-05-09 10:13:00,99.0
2021-05-09 10:14:00,102.0
2021-05-09 10:15:00,97.0
2021-05-09 10:16:00,100.0
2021-05-09 10:17:00,83.0
2021-05-09 10:18:00,84.0
2021-05-09 10:19:00,68.0
2021-05-09 10:20:00,58.0
2021-05-09 10:21:00,75.0
2021-05-09 10:22:00,72.0
2021-05-09 10:23:00,93.0
2021-05-09 10:24:00,78.0
2021-05-09 10:25:00,88.0
2021-05-09 10:26:00,72.0
2021-05-09 10:27:00,69.0
2021-05-09 10:28:00,77.0
2021-05-09 10:29:00,95.0
2021-05-09 10:30:00,81.0
2021-05-09 10:31:00,80.0
2021-05-09 10:32:00,79.0
2021-05-09 10:33:00,81.0
2021-05-09 10:34:00,56.0
2021-05-09 10:35:00,79.0
2021-05-09 10:36:00,129.0
2021-05-09 10:37:00,113.0
2021-05-09 10:38:00,113.0
2021-05-09 10:39:00,107.0
2021-05-09 10:40:00,98.0
2021-05-09 10:41:00,78.0
2021-05-09 10:42:00,77.0
2021-05-09 10:43:00,99.0
2021-05-09 10:44:00,105.0
2021-05-09 10:45:00,105.0
2021-05-09 10:46:00,104.0
2021-05-09 10:47:00,114.0
2021-05-09 09:48:00,17.0
2021-05-09 09:49:00,34.0
2021-05-09 09:50:00,41.0
2021-05-09 09:51:00,27.0
2021-05-09 09:52:00,40.0
2021-05-09 09:53:00,44.0
2021-05-09 09:54:00,39.0
2021-05-09 09:55:00,32.0
2021-05-09 09:56:00,34.0
2021-05-09 09:57:00,51.0
2021-05-09 09:58:00,49.0
2021-05-09 09:59:00,57.0
2021-05-09 10:00:00,60.0
2021-05-09 10:01:00,50.0
2021-05-09 10:02:00,63.0
2021-05-09 10:03:00,79.0
2021-05-09 10:04:00,69.0
2021-05-09 10:05:00,54.0
2021-05-09 10:06:00,64.0
2021-05-09 10:07:00,55.0
2021-05-09 10:08:00,68.0
2021-05-09 10:09:00,43.0
2021-05-09 10:10:00,41.0
