timestamp,sensor_data
2021-05-09 09:48:00,4.0
2021-05-09 09:49:00,5.0
2021-05-09 09:50:00,6.0
2021-05-09 09:51:00,2.0
2021-05-09 09:52:00,7.0
2021-05-09 09:53:00,4.0
2021-05-09 09:54:00,9.0
2021-05-09 09:55:00,4.0
2021-05-09 09:56:00,8.0
2021-05-09 09:57:00,7.0
2021-05-09 09:58:00,16.0
2021-05-09 09:59:00,16.0
2021-05-09 10:00:00,8.0
2021-05-09 10:01:00,10.0
2021-05-09 10:02:00,11.0
2021-05-09 10:03:00,11.0
2021-05-09 10:04:00,9.0
2021-05-09 10:05:00,19.0
2021-05-09 10:06:00,28.0
2021-05-09 10:07:00,28.0
2021-05-09 10:08:00,39.0
2021-05-09 10:09:00,43.0
2021-05-09 10:10:00,42.0
2021-05-09 10:11:00,38.0
2021-05-09 10:12:00,36.0
2021-05-09 10:13:00,45.0
2021-05-09 10:14:00,56.0
2021-05-09 10:15:00,51.0
2021-05-09 10:16:00,55.0
2021-05-09 10:17:00,41.0
2021-05-09 10:18:00,36.0
2021-05-09 10:19:00,43.0
2021-05-09 10:20:00,38.0
2021-05-09 10:21:00,42.0
2021-05-09 10:22:00,40.0
2021-05-09 10:23:00,46.0
2021-05-09 10:24:00,48.0
2021-05-09 10:25:00,46.0
2021-05-09 10:26:00,37.0
2021-05-09 10:27:00,38.0
2021-05-09 10:28:00,38.0
2021-05-09 10:29:00,47.0
2021-05-09 10:30:00,43.0
2021-05-09 10:31:00,38.0
2021-05-09 10:32:00,44.0
2021-05-09 10:33:00,47.0
2021-05-09 10:34:00,29.0
2021-05-09 10:35:00,34.0
2021-05-09 10:36:00,60.0
2021-05-09 10:37:00,57.0
2021-05-09 10:38:00,51.0
2021-05-09 10:39:00,53.0
2021-05-09 10:40:00,56.0
2021-05-09 10:41:00,38.0
2021-05-09 10:42:00,45.0
2021-05-09 10:43:00,51.0
2021-05-09 10:44:00,60.0
2021-05-09 10:45:00,67.0
2021-05-09 10:46:00,58.0
2021-05-09 10:47:00,56.0
2021-05-09 10:48:00,65.0
2021-05-09 10:49:00,73.0
2021-05-09 10:50:00,56.0
2021-05-09 10:51:00,74.0
2021-05-09 10:52:00,68.0
2021-05-09 10:53:00,67.0
2021-05-09 10:54:00,80.0
2021-05-09 10:55:00,71.0
2021-05-09 10:56:00,86.0
2021-05-09 10:57:00,78.0
2021-05-09 10:58:00,77.0
2021-05-09 10:59:00,60.0
2021-05-09 11:00:00,70.0
2021-05-09 11:01:00,61.0
2021-05-09 11:02:00,73.0
2021-05-09 11:03:00,63.0
2021-05-09 11:04:00,91.0
2021-05-09 11:05:00,64.0
2021-05-09 11:06:00,68.0
2021-05-09 11:07:00,55.0
2021-05-09 11:08:00,56.0
2021-05-09 11:09:00,58.0
2021-05-09 11:10:00,66.0
2021-05-09 11:11:00,50.0
2021-05-09 11:12:00,38.0
2021-05-09 11:13:00,58.0
2021-05-09 11:14:00,61.0
2021-05-09 11:15:00,45.0
2021-05-09 11:16:00,72.0
2021-05-09 11:17:00,63.0
2021-05-09 11:18:00,73.0
2021-05-09 11:19:00,68.0
2021-05-09 11:20:00,70.0
2021-05-09 11:21:00,83.0
2021-05-09 11:22:00,83.0
2021-05-09 11:23:00,83.0
2021-05-09 11:24:00,89.0
2021-05-09 11:25:00,81.0
2021-05-09 11:26:00,88.0
2021-05-09 11:27:00,73.0
2021-05-09 11:28:00,69.0
2021-05-09 11:29:00,76.0
2021-05-09 11:30:00,77.0
2021-05-09 11:31:00,76.0
2021-05-09 11:32:00,76.0
2021-05-09 11:33:00,86.0
2021-05-09 11:34:00,91.0
2021-05-09 11:35:00,77.0
2021-05-09 11:36:00,78.0
2021-05-09 11:37:00,85.0
2021-05-09 11:38:00,80.0
2021-05-09 11:39:00,74.0
2021-05-09 11:40:00,98.0
2021-05-09 11:41:00,97.0
2021-05-09 11:42:00,94.0
2021-05-09 11:43:00,95.0
2021-05-09 11:44:00,118.0
2021-05-09 11:45:00,119.0
2021-05-09 11:46:00,136.0
2021-05-09 11:47:00,139.0
2021-05-09 11:48:00,0.0
