timestamp,sensor_data
2021-05-09 09:48:00,0.0
2021-05-09 09:49:00,0.0
2021-05-09 09:50:00,0.0
2021-05-09 09:51:00,1.0
2021-05-09 09:52:00,4.0
2021-05-09 09:53:00,8.0
2021-05-09 09:54:00,8.0
2021-05-09 09:55:00,13.0
2021-05-09 09:56:00,4.0
2021-05-09 09:57:00,14.0
2021-05-09 09:58:00,13.0
2021-05-09 09:59:00,11.0
2021-05-09 10:00:00,23.0
2021-05-09 10:01:00,5.0
2021-05-09 10:02:00,20.0
2021-05-09 10:03:00,13.0
2021-05-09 10:04:00,5.0
2021-05-09 10:05:00,26.0
2021-05-09 10:06:00,34.0
2021-05-09 10:07:00,40.0
2021-05-09 10:08:00,63.0
2021-05-09 10:09:00,79.0
2021-05-09 10:10:00,63.0
2021-05-09 10:11:00,58.0
2021-05-09 10:12:00,67.0
2021-05-09 10:13:00,94.0
2021-05-09 10:14:00,95.0
2021-05-09 10:15:00,75.0
2021-05-09 10:16:00,89.0
2021-05-09 10:17:00,79.0
2021-05-09 10:18:00,78.0
2021-05-09 10:19:00,68.0
2021-05-09 10:20:00,50.0
2021-05-09 10:21:00,65.0
2021-05-09 10:22:00,67.0
2021-05-09 10:23:00,84.0
2021-05-09 10:24:00,67.0
2021-05-09 10:25:00,84.0
2021-05-09 10:26:00,66.0
2021-05-09 10:27:00,53.0
2021-05-09 10:28:00,66.0
2021-05-09 10:29:00,80.0
2021-05-09 10:30:00,80.0
2021-05-09 10:31:00,79.0
2021-05-09 10:32:00,78.0
2021-05-09 10:33:00,82.0
2021-05-09 10:34:00,52.0
2021-05-09 10:35:00,63.0
2021-05-09 10:36:00,113.0
2021-05-09 10:37:00,106.0
2021-05-09 10:38:00,106.0
2021-05-09 10:39:00,100.0
2021-05-09 10:40:00,90.0
2021-05-09 10:41:00,74.0
2021-05-09 10:42:00,68.0
2021-05-09 10:43:00,93.0
2021-05-09 10:44:00,108.0
2021-05-09 10:45:00,95.0
2021-05-09 10:46:00,99.0
2021-05-09 10:47:00,106.0
2021-05-09 09:48:00,10.0
2021-05-09 09:49:00,13.0
2021-05-09 09:50:00,35.0
2021-05-09 09:51:00,14.0
2021-05-09 09:52:00,36.0
2021-05-09 09:53:00,35.0
2021-05-09 09:54:00,33.0
2021-05-09 09:55:00,27.0
2021-05-09 09:56:00,40.0
2021-05-09 09:57:00,26.0
2021-05-09 09:58:00,34.0
2021-05-09 09:59:00,41.0
2021-05-09 10:00:00,37.0
2021-05-09 10:01:00,27.0
2021-05-09 10:02:00,41.0
2021-05-09 10:03:00,47.0
2021-05-09 10:04:00,49.0
2021-05-09 10:05:00,45.0
2021-05-09 10:06:00,34.0
2021-05-09 10:07:00,39.0
2021-05-09 10:08:00,29.0
2021-05-09 10:09:00,41.0
2021-05-09 10:10:00,32.0
2021-05-09 10:11:00,33.0
2021-05-09 10:12:00,33.0
2021-05-09 10:13:00,30.0
2021-05-09 10:14:00,31.0
2021-05-09 10:15:00,31.0
2021-05-09 10:16:00,38.0
2021-05-09 10:17:00,27.0
2021-05-09 10:18:00,50.0
2021-05-09 10:19:00,39.0
2021-05-09 10:20:00,35.0
2021-05-09 10:21:00,31.0
2021-05-09 10:22:00,31.0
2021-05-09 10:23:00,43.0
2021-05-09 10:24:00,43.0
2021-05-09 10:25:00,34.0
2021-05-09 10:26:00,37.0
2021-05-09 10:27:00,35.0
2021-05-09 10:28:00,30.0
2021-05-09 10:29:00,33.0
2021-05-09 10:30:00,24.0
2021-05-09 10:31:00,23.0
2021-05-09 10:32:00,24.0
2021-05-09 10:33:00,31.0
2021-05-09 10:34:00,34.0
2021-05-09 10:35:00,40.0
2021-05-09 10:36:00,31.0
2021-05-09 10:37:00,19.0
2021-05-09 10:38:00,48.0
2021-05-09 10:39:00,42.0
2021-05-09 10:40:00,42.0
2021-05-09 10:41:00,40.0
2021-05-09 10:42:00,31.0
2021-05-09 10:43:00,19.0
2021-05-09 10:44:00,38.0
2021-05-09 10:45:00,44.0
2021-05-09 10:46:00,38.0
2021-05-09 10:47:00,47.0
2021-05-09 09:48:00,5.0
2021-05-09 09:49:00,3.0
2021-05-09 09:50:00,16.0
2021-05-09 09:51:00,15.0
2021-05-09 09:52:00,12.0
2021-05-09 09:53:00,6.0
2021-05-09 09:54:00,17.0
2021-05-09 09:55:00,10.0
2021-05-09 09:56:00,6.0
2021-05-09 09:57:00,5.0
2021-05-09 09:58:00,3.0
2021-05-09 09:59:00,4.0
2021-05-09 10:00:00,7.0
2021-05-09 10:01:00,4.0
2021-05-09 10:02:00,6.0
2021-05-09 10:03:00,8.0
2021-05-09 10:04:00,12.0
2021-05-09 10:05:00,8.0
2021-05-09 10:06:00,11.0
2021-05-09 10:07:00,8.0
2021-05-09 10:08:00,26.0
2021-05-09 10:09:00,13.0
2021-05-09 10:10:00,20.0
2021-05-09 10:11:00,15.0
2021-05-09 10:12:00,15.0
2021-05-09 10:13:00,3.0
2021-05-09 10:14:00,10.0
2021-05-09 10:15:00,17.0
2021-05-09 10:16:00,15.0
2021-05-09 10:17:00,16.0
2021-05-09 10:18:00,13.0
2021-05-09 10:19:00,15.0
2021-05-09 10:20:00,12.0
2021-05-09 10:21:00,6.0
2021-05-09 10:22:00,13.0
2021-05-09 10:23:00,10.0
2021-05-09 10:24:00,11.0
2021-05-09 10:25:00,19.0
2021-05-09 10:26:00,17.0
2021-05-09 10:27:00,15.0
2021-05-09 10:28:00,12.0
2021-05-09 10:29:00,15.0
2021-05-09 10:30:00,19.0
2021-05-09 10:31:00,9.0
2021-05-09 10:32:00,10.0
2021-05-09 10:33:00,22.0
2021-05-09 10:34:00,20.0
2021-05-09 10:35:00,23.0
2021-05-09 10:36:00,26.0
2021-05-09 10:37:00,22.0
2021-05-09 10:38:00,20.0
2021-05-09 10:39:00,14.0
2021-05-09 10:40:00,21.0
2021-05-09 10:41:00,13.0
2021-05-09 10:42:00,14.0
2021-05-09 10:43:00,5.0
2021-05-09 10:44:00,8.0
2021-05-09 10:45:00,11.0
2021-05-09 10:46:00,13.0
2021-05-09 10:47:00,15.0
2021-05-09 09:48:00,3.0
2021-05-09 09:49:00,2.0
2021-05-09 09:50:00,6.0
2021-05-09 09:51:00,14.0
2021-05-09 09:52:00,5.0
2021-05-09 09:53:00,9.0
2021-05-09 09:54:00,7.0
2021-05-09 09:55:00,10.0
2021-05-09 09:56:00,6.0
2021-05-09 09:57:00,6.0
2021-05-09 09:58:00,8.0
2021-05-09 09:59:00,6.0
2021-05-09 10:00:00,8.0
2021-05-09 10:01:00,7.0
2021-05-09 10:02:00,5.0
2021-05-09 10:03:00,4.0
2021-05-09 10:04:00,7.0
2021-05-09 10:05:00,6.0
2021-05-09 10:06:00,7.0
2021-05-09 10:07:00,7.0
2021-05-09 10:08:00,7.0
2021-05-09 10:09:00,7.0
2021-05-09 10:10:00,7.0
2021-05-09 10:11:00,5.0
2021-05-09 10:12:00,5.0
2021-05-09 10:13:00,6.0
2021-05-09 10:14:00,6.0
2021-05-09 10:15:00,6.0
2021-05-09 10:16:00,5.0
2021-05-09 10:17:00,7.0
2021-05-09 10:18:00,5.0
2021-05-09 10:19:00,7.0
2021-05-09 10:20:00,6.0
2021-05-09 10:21:00,7.0
2021-05-09 10:22:00,8.0
2021-05-09 10:23:00,6.0
2021-05-09 10:24:00,5.0
2021-05-09 10:25:00,8.0
2021-05-09 10:26:00,5.0
2021-05-09 10:27:00,7.0
2021-05-09 10:28:00,8.0
2021-05-09 10:29:00,8.0
2021-05-09 10:30:00,5.0
2021-05-09 10:31:00,8.0
2021-05-09 10:32:00,4.0
2021-05-09 10:33:00,17.0
2021-05-09 10:34:00,9.0
2021-05-09 10:35:00,6.0
2021-05-09 10:36:00,7.0
2021-05-09 10:37:00,10.0
2021-05-09 10:38:00,6.0
2021-05-09 10:39:00,2.0
2021-05-09 10:40:00,3.0
2021-05-09 10:41:00,8.0
2021-05-09 10:42:00,14.0
2021-05-09 10:43:00,6.0
2021-05-09 10:44:00,5.0
2021-05-09 10:45:00,7.0
2021-05-09 10:46:00,4.0
2021-05-09 10:47:00,7.0
2021-05-09 10:48:00,94.0
2021-05-09 10:49:00,122.0
2021-05-09 10:50:00,103.0
2021-05-09 10:51:00,118.0
2021-05-09 10:52:00,135.0
2021-05-09 10:53:00,128.0
2021-05-09 10:54:00,134.0
2021-05-09 10:55:00,141.0
2021-05-09 10:56:00,147.0
2021-05-09 10:57:00,128.0
2021-05-09 10:58:00,127.0
2021-05-09 10:59:00,133.0
2021-05-09 11:00:00,133.0
2021-05-09 11:01:00,125.0
2021-05-09 11:02:00,130.0
2021-05-09 11:03:00,123.0
2021-05-09 11:04:00,158.0
2021-05-09 11:05:00,130.0
2021-05-09 11:06:00,119.0
2021-05-09 11:07:00,105.0
2021-05-09 11:08:00,109.0
2021-05-09 11:09:00,116.0
2021-05-09 11:10:00,110.0
2021-05-09 11:11:00,98.0
2021-05-09 11:12:00,75.0
2021-05-09 11:13:00,95.0
2021-05-09 11:14:00,106.0
2021-05-09 11:15:00,88.0
2021-05-09 11:16:00,125.0
2021-05-09 11:17:00,124.0
2021-05-09 11:18:00,122.0
2021-05-09 11:19:00,115.0
2021-05-09 11:20:00,137.0
2021-05-09 11:21:00,148.0
2021-05-09 11:22:00,154.0
2021-05-09 11:23:00,155.0
2021-05-09 11:24:00,149.0
2021-05-09 11:25:00,146.0
2021-05-09 11:26:00,156.0
2021-05-09 11:27:00,141.0
2021-05-09 11:28:00,131.0
2021-05-09 11:29:00,146.0
2021-05-09 11:30:00,152.0
2021-05-09 11:31:00,143.0
2021-05-09 11:32:00,137.0
2021-05-09 11:33:00,152.0
2021-05-09 11:34:00,166.0
2021-05-09 11:35:00,145.0
2021-05-09 11:36:00,145.0
2021-05-09 11:37:00,148.0
2021-05-09 11:38:00,153.0
2021-05-09 11:39:00,144.0
2021-05-09 11:40:00,187.0
2021-05-09 11:41:00,181.0
2021-05-09 11:42:00,163.0
2021-05-09 11:43:00,172.0
2021-05-09 11:44:00,231.0
2021-05-09 11:45:00,232.0
2021-05-09 11:46:00,252.0
2021-05-09 11:47:00,247.0
2021-05-09 10:48:00,29.0
2021-05-09 10:49:00,43.0
2021-05-09 10:50:00,34.0
2021-05-09 10:51:00,27.0
2021-05-09 10:52:00,32.0
2021-05-09 10:53:00,13.0
2021-05-09 10:54:00,31.0
2021-05-09 10:55:00,32.0
2021-05-09 10:56:00,33.0
2021-05-09 10:57:00,35.0
2021-05-09 10:58:00,24.0
2021-05-09 10:59:00,21.0
2021-05-09 11:00:00,31.0
2021-05-09 11:01:00,41.0
2021-05-09 11:02:00,47.0
2021-05-09 11:03:00,52.0
2021-05-09 11:04:00,42.0
2021-05-09 11:05:00,48.0
2021-05-09 11:06:00,51.0
2021-05-09 11:07:00,40.0
2021-05-09 11:08:00,36.0
2021-05-09 11:09:00,55.0
2021-05-09 11:10:00,51.0
2021-05-09 11:11:00,45.0
2021-05-09 11:12:00,38.0
2021-05-09 11:13:00,40.0
2021-05-09 11:14:00,49.0
2021-05-09 11:15:00,56.0
2021-05-09 11:16:00,53.0
2021-05-09 11:17:00,58.0
2021-05-09 11:18:00,65.0
2021-05-09 11:19:00,72.0
2021-05-09 11:20:00,75.0
2021-05-09 11:21:00,64.0
2021-05-09 11:22:00,68.0
2021-05-09 11:23:00,64.0
2021-05-09 11:24:00,69.0
2021-05-09 11:25:00,71.0
2021-05-09 11:26:00,89.0
2021-05-09 11:27:00,75.0
2021-05-09 11:28:00,84.0
2021-05-09 11:29:00,73.0
2021-05-09 11:30:00,75.0
2021-05-09 11:31:00,97.0
2021-05-09 11:32:00,120.0
2021-05-09 11:33:00,143.0
2021-05-09 11:34:00,123.0
2021-05-09 11:35:00,152.0
2021-05-09 11:36:00,135.0
2021-05-09 11:37:00,137.0
2021-05-09 11:38:00,132.0
2021-05-09 11:39:00,176.0
2021-05-09 11:40:00,240.0
2021-05-09 11:41:00,217.0
2021-05-09 11:42:00,296.0
2021-05-09 11:43:00,265.0
2021-05-09 11:44:00,303.0
2021-05-09 11:45:00,320.0
2021-05-09 11:46:00,269.0
2021-05-09 11:47:00,329.0
2021-05-09 10:48:00,11.0
2021-05-09 10:49:00,8.0
2021-05-09 10:50:00,25.0
2021-05-09 10:51:00,15.0
2021-05-09 10:52:00,23.0
2021-05-09 10:53:00,25.0
2021-05-09 10:54:00,32.0
2021-05-09 10:55:00,14.0
2021-05-09 10:56:00,20.0
2021-05-09 10:57:00,20.0
2021-05-09 10:58:00,13.0
2021-05-09 10:59:00,13.0
2021-05-09 11:00:00,14.0
2021-05-09 11:01:00,11.0
2021-05-09 11:02:00,9.0
2021-05-09 11:03:00,25.0
2021-05-09 11:04:00,11.0
2021-05-09 11:05:00,13.0
2021-05-09 11:06:00,26.0
2021-05-09 11:07:00,17.0
2021-05-09 11:08:00,12.0
2021-05-09 11:09:00,8.0
2021-05-09 11:10:00,13.0
2021-05-09 11:11:00,17.0
2021-05-09 11:12:00,12.0
2021-05-09 11:13:00,10.0
2021-05-09 11:14:00,18.0
2021-05-09 11:15:00,15.0
2021-05-09 11:16:00,17.0
2021-05-09 11:17:00,17.0
2021-05-09 11:18:00,16.0
2021-05-09 11:19:00,13.0
2021-05-09 11:20:00,23.0
2021-05-09 11:21:00,19.0
2021-05-09 11:22:00,27.0
2021-05-09 11:23:00,27.0
2021-05-09 11:24:00,27.0
2021-05-09 11:25:00,12.0
2021-05-09 11:26:00,6.0
2021-05-09 11:27:00,24.0
2021-05-09 11:28:00,19.0
2021-05-09 11:29:00,6.0
2021-05-09 11:30:00,12.0
2021-05-09 11:31:00,20.0
2021-05-09 11:32:00,22.0
2021-05-09 11:33:00,19.0
2021-05-09 11:34:00,11.0
2021-05-09 11:35:00,21.0
2021-05-09 11:36:00,22.0
2021-05-09 11:37:00,18.0
2021-05-09 11:38:00,23.0
2021-05-09 11:39:00,17.0
2021-05-09 11:40:00,9.0
2021-05-09 11:41:00,19.0
2021-05-09 11:42:00,28.0
2021-05-09 11:43:00,14.0
2021-05-09 11:44:00,7.0
2021-05-09 11:45:00,20.0
2021-05-09 11:46:00,15.0
2021-05-09 11:47:00,18.0
2021-05-09 10:48:00,6.0
2021-05-09 10:49:00,16.0
2021-05-09 10:50:00,4.0
2021-05-09 10:51:00,7.0
2021-05-09 10:52:00,7.0
2021-05-09 10:53:00,10.0
2021-05-09 10:54:00,6.0
2021-05-09 10:55:00,6.0
2021-05-09 10:56:00,9.0
2021-05-09 10:57:00,11.0
2021-05-09 10:58:00,8.0
2021-05-09 10:59:00,6.0
2021-05-09 11:00:00,6.0
2021-05-09 11:01:00,3.0
2021-05-09 11:02:00,6.0
2021-05-09 11:03:00,12.0
2021-05-09 11:04:00,8.0
2021-05-09 11:05:00,6.0
2021-05-09 11:06:00,6.0
2021-05-09 11:07:00,9.0
2021-05-09 11:08:00,5.0
2021-05-09 11:09:00,6.0
2021-05-09 11:10:00,7.0
2021-05-09 11:11:00,13.0
2021-05-09 11:12:00,7.0
2021-05-09 11:13:00,7.0
2021-05-09 11:14:00,8.0
2021-05-09 11:15:00,5.0
2021-05-09 11:16:00,6.0
2021-05-09 11:17:00,2.0
2021-05-09 11:18:00,5.0
2021-05-09 11:19:00,8.0
2021-05-09 11:20:00,8.0
2021-05-09 11:21:00,7.0
2021-05-09 11:22:00,2.0
2021-05-09 11:23:00,6.0
2021-05-09 11:24:00,5.0
2021-05-09 11:25:00,4.0
2021-05-09 11:26:00,8.0
2021-05-09 11:27:00,9.0
2021-05-09 11:28:00,6.0
2021-05-09 11:29:00,4.0
2021-05-09 11:30:00,10.0
2021-05-09 11:31:00,9.0
2021-05-09 11:32:00,9.0
2021-05-09 11:33:00,5.0
2021-05-09 11:34:00,6.0
2021-05-09 11:35:00,8.0
2021-05-09 11:36:00,9.0
2021-05-09 11:37:00,13.0
2021-05-09 11:38:00,6.0
2021-05-09 11:39:00,5.0
2021-05-09 11:40:00,2.0
2021-05-09 11:41:00,5.0
2021-05-09 11:42:00,6.0
2021-05-09 11:43:00,3.0
2021-05-09 11:44:00,7.0
2021-05-09 11:45:00,9.0
2021-05-09 11:46:00,6.0
2021-05-09 11:47:00,6.0
2021-05-09 11:48:00,6.0
